comment_id,operation,scope,remove_code,add_code,labeler_id,label_time,problem,message
AAAAdn%2F%2F%2FaY%3D,replace,1,enable_acpi,IO apic,11,7/15/2019 7:47,NULL,Why is this function named this? And the other one? And why is this called enable_acpi? It's just turning on the IO apic.
AAAAdn%2F%2F%2Fbg%3D,replace,1,single statement,one large comment,7,7/16/2019 17:34,NULL,This is kinda funky. Why not just make one large comment above the single statement?
AAAAdn%2F%2F%2Fbs%3D,replace,1,io_apic_read(),u32,8,7/17/2019 15:44,NULL,How are you getting a value back from io_apic_read()?
AAAAdn%2F%2F%2FeA%3D,replace,1,other,function to mimic,7,7/15/2019 18:06,NULL,Apparently I missed these. Please update this function to mimic the other.
AAAAdn%2F%2F%2Ffg%3D,replace,1,mono_time,"mono_time_add_usecs(&end, STREAM_ON_TIMEOUT * USECS_PER_MSEC);",8,7/16/2019 15:20,NULL,"Don't rely on the fact that microseconds is a field within mono_time. See the following comment: http://review.coreboot.org/gitweb?p=coreboot.git;a=blob;f=src/include/timer.h;h=e950c81eeeec5d0a4ec8155db6a0110a17b5cfb0;hb=refs/heads/master#l26

mono_time_add_usecs(&end, STREAM_ON_TIMEOUT * USECS_PER_MSEC);"
AAAAdn%2F%2F%2Ffg%3D,replace,1,line,Indent,8,7/16/2019 15:20,NULL,Indent this line?
AAAADn%2F%2F%2FHM%3D,not_enough,0,NULL,NULL,9,7/24/2019 20:29,NULL,What's so bad about if (has_century) cmos_write(0x20
AAAADn%2F%2F%2FI0%3D,delete,2,empty function,NULL,7,7/15/2019 19:53,NULL,Remove empty function and related CONFIG_ option.
AAAAdn%2F%2F%2FJQ%3D,not_enough,0,NULL,NULL,11,7/19/2019 9:31,NULL,I got confused. My apologies.
AAAAdn%2F%2F%2FJQ%3D,replace,1,less code,logs,11,7/19/2019 9:31,NULL,Any logs which show/prove the advantage/effect? Or is less code the reasoning?
AAAAdn%2F%2F%2FJQ%3D,replace,1,sate,spelling,11,7/19/2019 9:31,NULL,s*t*ate
AAAADn%2F%2F%2FOc%3D,delete,2,document,NULL,10,7/18/2019 8:56,NULL,"I know from IRC why this is here, but please document why this is added. 

Just an example:
/* mrc.bin does some configuration of the USB devices. This effectively wipes our USB debug channel, so we need to reinitialize it. */"
AAAAdn%2F%2F%2FOM%3D,insert,3,NULL,f2a85-m,9,7/15/2019 19:44,NULL,sed 's#alc887_VerbTbl[0]#f2a85-m_alc887_VerbTbl[0]#'
AAAAdn%2F%2F%2FsU%3D,delete,2,"transitional"" period",NULL,7,7/24/2019 20:21,NULL,"I agree that implementing it for all CPUs is the long term solution. I just don't want the transitional"" period to consist of clobbered Kconfigs and Makefile.inc s."
AAAAdn%2F%2F%2FsU%3D,not_enough,0,NULL,NULL,7,7/24/2019 20:21,NULL,"Cool, thanks. And sorry for nagging ;)"
AAAAdn%2F%2F%2FsU%3D,replace,1,redundant,tocb = timer_queue_head(tq);,7,7/24/2019 20:21,NULL,Looks redundant with `tocb = timer_queue_head(tq);` above.
AAAAdn%2F%2F%2FV8%3D,delete,2,empty line,NULL,7,7/24/2019 20:19,NULL,No empty line needed?
AAAAdn%2F%2F%2FVc%3D,insert,3,NULL,"mono_time_before(&current, &end)",10,7/18/2019 9:32,NULL,"mono_time_before(&current, &end)"
AAAAdn%2F%2F%2FVg%3D,replace,1,further down in the code,common style,8,7/16/2019 17:47,NULL,"This include is already further down in the code. I guess the common style for coreboot is to use it at the top, right?"
AAAADX%2F%2F%2F2Y%3D,not_enough,0,NULL,NULL,7,7/16/2019 16:31,NULL,required or not?
AAAAdX%2F%2F%2FaY%3D,insert,3,NULL,compute it based on the other constants (,10,7/15/2019 9:14,NULL,This is correct. It would be best to compute it based on the other constants (x resolution * bits per pixel / 8).
AAAAdX%2F%2F%2FdU%3D,replace,1,long lines,print truly useful information.,11,7/15/2019 4:43,NULL,Fixed some long lines here. Let's also try to distill these so we only print truly useful information. Interleaving code with these printk's make the code portions more difficult to read and useful info can get easily buried on the console.
AAAAM3%2F%2F%2Ba0%3D,delete,2,negative value,NULL,9,7/21/2019 19:45,NULL,"The comment in the header file says, errors can be returned. Looking at the implementation, a negative value will never be returned."
AAAAM3%2F%2F%2Bh8%3D,delete,2,free(filedata),NULL,7,7/24/2019 20:46,NULL,Do you also need to free(filedata) here?
AAAAM3%2F%2F%2Bs4%3D,delete,2,static,NULL,11,7/24/2019 15:21,NULL,`static` is not needed anymore?
AAAAM3%2F%2F%2F98%3D,replace,1,type correctness,new style,11,7/15/2019 8:35,NULL,"The new style from kenel guys:
static void free(void *x) {}

so you get type correctness."
AAAAM3%2F%2F%2FBE%3D,insert,3,NULL,spaces,11,7/23/2019 10:04,NULL,"Spaces after the first entry would make this align better, but I'm not sure what the style guide says about that."
AAAAM3%2F%2F%2Fcg%3D,replace,1,northbridge/southbridge,bootblock_cpu_init(),10,7/18/2019 9:38,NULL,Let's just use bootblock_cpu_init(). It doesn't make much sense to keep anything that references northbridge/southbridge.
AAAAM3%2F%2F%2FgM%3D,replace,1,sort of thing,strchr,10,7/12/2019 10:12,NULL,"I'm not a fan of this sort of thing. If strchr will do the job then we should use it everywhere, and we only use it *once*."
AAAAM3%2F%2F%2FJ0%3D,insert,3,NULL,(offset + CONFIG_SPL_TEXT_BASE),8,7/17/2019 16:28,NULL,(offset + CONFIG_SPL_TEXT_BASE)
AAAAM3%2F%2F%2FsU%3D,insert,3,NULL,qtd_t,10,7/18/2019 9:36,NULL,qtd_t?
AAAAMn%2F%2F%2BgA%3D,insert,3,NULL,FFFFFFFC,7,7/24/2019 20:32,NULL,FFFFFFFC?
AAAAMn%2F%2F%2BGE%3D,insert,3,NULL,FFFFFFFC,10,7/19/2019 9:06,NULL,FFFFFFFC ?
AAAAMn%2F%2F%2BGE%3D,insert,3,NULL,AMD static patchlevel value,10,7/19/2019 9:06,NULL,First patch adding AMD should be with static patchlevel value. 2nd patch then adds the variable use for both Intel and AMD. Name new variables microcode_patchlevel_eax & _edx and initialise them with 0x0 in this file.
AAAAMn%2F%2F%2BJg%3D,replace,1,offset < size,sizeof(struct cbfs_header),10,7/16/2019 6:06,NULL,"I think we need to say offset < size - sizeof(struct cbfs_header)"" here (my bad)."""
AAAAMn%2F%2F%2BT0%3D,delete,2,drop,NULL,10,7/14/2019 13:47,NULL,drop
AAAAMn%2F%2F%2BTQ%3D,delete,2,message isn't true,NULL,7,7/12/2019 12:48,NULL,"oops, that message isn't true anymore"
AAAAU3%2F%2F%2B3E%3D,replace,1,AMD code,mmu_setup(),7,7/18/2019 20:27,NULL,The Sage folks changed the AMD code to use __func__ or so. If course then that printk would need to go into `mmu_setup()`.
ab0a33ea_81cbf55b,not_enough,0,NULL,NULL,7,7/15/2019 18:30,NULL,Why was this added here?
abe108bf_d8c2b288,replace,1,RVP8,switch case,10,7/18/2019 9:19,NULL,"then why not switch case. in this process for RVP8, it will initialize 2 time into 00 and 10 variable. isn't it?"
ac9aece0_f2acbe32,replace,1,literal,const local,7,7/18/2019 19:17,NULL,"This literal is being used quite a lot. You may just want to have a const local for brevity.

const size_t name_sz = DIMM_INFO_PART_NUMBER_SIZE;

Then just use name_sz everywhere."
ace4535d_cd2176a6,not_enough,0,NULL,NULL,7,7/12/2019 13:19,NULL,Is this needed?
ae1477e4_86e98d8f,not_enough,0,NULL,NULL,7,7/18/2019 18:29,NULL,This isn't needed here.
ae216bdc_8d89c409,insert,3,NULL,chipset_finalized,7,7/24/2019 20:24,NULL,It's rather `chipset_finalized`.
ae826f3c_a6186928,insert,3,NULL,printk?,11,7/18/2019 3:54,NULL,printk?
ae88e327_aa443df5,delete,2,80 columns,NULL,10,7/18/2019 9:18,NULL,To make the code below fit in 80 columns better you could check for !IS_ENABLED  and return -1.
af80da5f_a5af27d1,not_enough,0,NULL,NULL,10,7/19/2019 8:03,NULL,"Isn't this equal to this simpler expression?

return !(word & (1 << 10));

AFAIK, !X"" returns 1 if X is 0"
afc5dec8_d6349366,insert,3,NULL,0x10,7,7/12/2019 12:34,NULL,0x10 would be sufficient here
b0089464_020a0c47,not_enough,0,NULL,NULL,10,7/15/2019 9:05,NULL,"I’d use the longer form here, if it’s not inside a function."
b0089464_2533e4ec,delete,2,APL specific,NULL,7,7/16/2019 17:22,NULL,As as I said in the other patch if it's truly APL specific don't put it in here. I'm also not clearly why this needs to be ULL?
b0089464_282f31aa,insert,3,NULL,spaces,11,7/15/2019 4:39,NULL,Please use spaces as above.
b0089464_3a5dbeec,not_enough,0,NULL,NULL,10,7/16/2019 6:52,NULL,None of this needs to be changed.
b0089464_426ff499,insert,3,NULL,int?,10,7/12/2019 17:43,NULL,unsigned int?
b0089464_48d39512,replace,1,gpio.h,comment,7,7/12/2019 12:22,NULL,Move this comment to the #define in gpio.h.
b0089464_5347d697,replace,1,(0 << 4),bit NOLOCK,11,7/19/2019 9:37,NULL,"(0 << 4)

I know it is the same as 0, but this makes it clearer and easy to read which bit NOLOCK refers to."
b0089464_658facb9,delete,2,cpu/intel/speedstep.h,NULL,7,7/12/2019 10:24,NULL,This is already defined in cpu/intel/speedstep.h
b0089464_85429086,insert,3,NULL,alignment,10,7/19/2019 8:29,NULL,Is the alignment correct in the editor.
b0089464_8a3c5f5c,delete,2,errant line,NULL,7,7/18/2019 8:55,NULL,nuke this errant line
b0089464_ba908e57,insert,3,NULL,offset,11,7/18/2019 3:21,NULL,where'd the offset go?
b0089464_d3f0e672,insert,3,NULL,space,10,7/15/2019 6:39,NULL,"Leave the space for consistency with the calls above, or does some lint script complain?"
b0089464_e2342801,insert,3,NULL,space,7,7/18/2019 8:51,NULL,"Please follow the coding style and add a space after `while`.

There was once a style needed for Clang, to put the `;` on the next line to not get warning about an empty loop."
b0089464_f63b58bd,insert,3,NULL,0xA,9,7/18/2019 12:04,NULL,"Wacom I2C slaveaddress is 0xA.
please help to revise it. thanks."
b0089464_f717cf63,insert,3,NULL,space,11,7/19/2019 4:43,NULL,"this file isn't tab indented, but these might need one more space to align?"
b0089464_fa94d61a,not_enough,0,NULL,NULL,7,7/12/2019 12:35,NULL,not necessary?
b02174e4_2260027c,insert,3,NULL,alignment,11,7/18/2019 4:38,NULL,I assume this is just gerrit playing tricks on alignment.
b02174e4_518066ce,insert,3,NULL,provided,7,7/24/2019 20:38,NULL,provided
b02174e4_51898602,replace,1,max98927_acpi_name(),devicetree.cb,10,7/16/2019 6:27,NULL,If you use max98927_acpi_name() here then devicetree.cb can override the HID.
b02174e4_c2ef66c2,insert,3,NULL,consistent commenting style,7,7/12/2019 9:15,NULL,Please use consistent commenting style.
b02174e4_e2f0aa72,insert,3,NULL,multi-line comment style,11,7/23/2019 9:58,NULL,Please use the elaborate multi-line comment style.
b02174e4_e8a6d34b,delete,2,space,NULL,8,7/18/2019 18:56,NULL,extra space before tab here and the next line.
b0597447_48707fce,not_enough,0,NULL,NULL,10,7/19/2019 9:20,NULL,"That’s a separate change, right?"
b077cdb9_63847849,replace,1,SATA 10Mhz refclk,set SATA 100Mhz refclk,9,7/18/2019 19:13,NULL,better: # set SATA 100Mhz refclk
b08ed4ed_66cfcabc,replace,1,Hob,Spelling,7,7/15/2019 20:05,NULL,"Please be consistent: Graphics Data *Hob*

The official spelling is *HOB* though, isn’t it?"
b08ed4ed_86d44e50,delete,2,empty line,NULL,10,7/16/2019 5:57,NULL,Please remove empty line at end of file.
b08ed4ed_a96e059c,replace,1,clearer,rdev,7,7/15/2019 19:40,NULL,Might be clearer do name this variable rdev.
b08ed4ed_c321e893,replace,1,bootstate,#if ENV_RAMSTAGE,7,7/15/2019 19:21,NULL,"Shouldn't this be #if ENV_RAMSTAGE ? I know we aren't currently using any of this code in romstage. But, bootstate only exists in ramstage."
b08ed4ed_c685762c,insert,3,NULL,USB_DEBUG_DEVNUM,7,7/18/2019 9:11,NULL,Please use `USB_DEBUG_DEVNUM` (or devnum) in the debug message.
b08ed4ed_e33bcc0f,delete,2,include <console/console.h>,NULL,11,7/15/2019 4:46,NULL,Is this used in here?
b0afb48e_38ae892b,delete,2,Licence header,NULL,7,7/24/2019 20:21,NULL,Licence header
b0afb48e_5875fdbc,replace,1,libpci,const char,11,7/17/2019 3:54,NULL,"I think this should be `const char`. That libpci has a weird interface,
doesn't mean we mustn't care."
b0afb48e_7be47bef,replace,1,unsupported,supported,11,7/19/2019 9:44,NULL,"1. MHz
2. Maybe make that, depending of the support it says *supported* or *unsupported*?"
b0afb48e_989cf5fe,delete,2,brackets,NULL,11,7/19/2019 12:34,NULL,no brackets for 1 line statements.
b0afb48e_d8a66d4c,insert,3,NULL,space,11,7/18/2019 9:11,NULL,spaces.
b0b5f4ad_1cf665a3,insert,3,NULL,comment,7,7/15/2019 18:00,NULL,"please extend this comment to include bootblock (with the C_ENVIRONMENT, etc)."
b0b5f4ad_6b01dddb,replace,1,upper case,lower case,11,7/14/2019 13:36,NULL,coreboot should always be lower case
b0b5f4ad_82a50ebf,insert,3,NULL,asmlinkage,10,7/18/2019 9:07,NULL,asmlinkage
b0b5f4ad_dcef6dc2,insert,3,NULL,blank line,11,7/17/2019 8:05,NULL,Add a blank line above?
b0b5f4ad_fcb351dd,delete,2,blank lines,NULL,10,7/12/2019 12:52,NULL,Please remove the blank lines.
b0ba10c0_50f6feb5,not_enough,0,NULL,NULL,7,7/14/2019 4:25,NULL,?
b0cf0707_a156d5fe,delete,2,mdelay(),NULL,9,7/21/2019 19:16,NULL,"is this delay required here? if not, you might be better off by using the stopwatch API from src/include/timer.h: create a stopwatch and use while (!stopwatch_expired(sw)) ..."""""
b0dc14fe_33b8326d,insert,3,NULL,intel_microcode_load_unlocked(),10,7/19/2019 8:22,NULL,The APs do not run through this code path. Only the bsp. You need to call intel_microcode_load_unlocked() in one of the per-cpu callbacks. It looks like for src/soc/intel/baytrail/cpu.c it's being done in smm_relocate().
b0f454d9_6b59414d,delete,2,loglevel,NULL,10,7/19/2019 8:18,NULL,"When loglevel is set to ERR, it will generate an unneed line feed. Please fix that."
b1d37ab0_b29bcc5d,delete,2,c file,NULL,7,7/18/2019 19:18,NULL,ugh? I didn't know this is still sitting in here as a c file include. Please just remove this. You have no dependencies on this any more.
b1fa3322_3dfba974,insert,3,NULL,DDR init & train,11,7/15/2019 4:47,NULL,"No C99 comments in coreboot. Also, this comment seems kinda pointless..."
b2d2811b_18c04e84,replace,1,function overridable,variant_board_sku(),8,7/18/2019 5:20,NULL,I think we should just make this function overridable. And fixup sku_str[] to be longer. It should probably be named variant_board_sku() as well.
b2d79f44_5ee8d849,delete,2,struct,NULL,8,7/16/2019 17:42,NULL,"It's a struct, does this work?"
b31652df_90a999a6,replace,1,if () ,p.enable_sa_oc_support,11,7/18/2019 7:10,NULL,Why not just set this to p.enable_sa_oc_support? Then you won't need the if () check.
b38f17ed_3d59f715,replace,1,cleaner per compilation target.,ENV_X86,10,7/19/2019 8:59,NULL,It would be better to move this below and use ENV_X86. That way you'll have a cleaner per compilation target.
b3c1aa0c_cf87af84,replace,1,extra logic,CONFIG_DEFAULT_CONSOLE_LOGLEVEL,11,7/24/2019 14:38,NULL,"If you'd only allow it to return valid values, you could replace
CONFIG_DEFAULT_CONSOLE_LOGLEVEL here and below with a call to your
function. No need for the extra logic above."
b40cba7d_48b670a0,delete,2,UmaSize,NULL,10,7/12/2019 9:28,NULL,What happened to setting the UmaSize correctly?
b444766e_68142583,insert,3,NULL,uintX_t  style,11,7/19/2019 12:36,NULL,Declare above and match uintX_t  style.
b4b47cd6_5ae6d7a8,replace,1,arbitrary,macro,7,7/18/2019 20:25,NULL,"is this arbitrary?

maybe make a macro for it?"
b4b7ac46_5c3da155,insert,3,NULL,if C statement,11,7/19/2019 4:47,NULL,"While you're here could you please put this into the if C statement?

if (IS_ENABLED(CONFIG_ELOG_BOOT_COUNT) && !s3wake)"
b4ddafd2_b8bd6fb2,replace,1,Mistake,missing,10,7/16/2019 6:25,NULL,"Mistake when transferring from google repository code to coreboot code. missing ;"""""
b4ff4d24_b0ad6c9b,insert,3,NULL,space,11,7/17/2019 4:40,NULL,space after 'if'
b5451c92_2572782a,not_enough,0,NULL,NULL,7,7/16/2019 16:33,NULL,>80
b59a0f02_e9371d39,delete,2,CAS,NULL,11,7/17/2019 15:39,NULL,"As far as I understand it, CAS is not a native operation on RISC-V. What does this compile to?"
b5dcadc4_155abd1c,not_enough,0,NULL,NULL,7,7/12/2019 9:00,NULL,Where does this name come from? src/vendorcode/intel/fsp/fsp2_0/cannonlake/FspsUpd.h has its struct typedef'd to FSPS_UPD. I don't see the point of having this #define at all.
b63bf873_e36fb7da,delete,2,second semicolon,NULL,10,7/19/2019 7:05,NULL,Remove second semicolon
b672b512_22b2d537,delete,2,#define USB_SID_DISPLAYPORT 0xff01,NULL,11,7/19/2019 12:15,NULL,"If this is a valid argument to an EC command, it needs to be defined in ec_commands.h."
b6f2fb6a_6e279805,replace,1,Address,bumpy caps,7,7/15/2019 19:30,NULL,All of 'Address' union is bumpy caps.
b7e174dd_e6254de3,replace,1,additional iteration,less equal,7,7/12/2019 12:24,NULL,"Nit, <= to account for the additional iteration?"
b7ea9203_b7ae17b3,insert,3,NULL,#define,10,7/12/2019 10:13,NULL,requested or documented?
b87106e8_2c5666b4,insert,3,NULL,DDI2_HPD_ODL,10,7/15/2019 6:34,NULL,nit: DDI2_HPD_ODL
b928ea52_de8dd8ca,insert,3,NULL,indent,11,7/17/2019 5:10,NULL,Please indent correctly.
b964fb2b_871c68fd,replace,1,CONFIG_MRC_WRITE_NV_EARLY,Switch,7,7/18/2019 9:00,NULL,"Switch these to get rid of CONFIG_MRC_WRITE_NV_EARLY?

 #if IS_ENABLED(CONFIG_MRC_WRITE_NV_LATE)
 BOOT_STATE_INIT_ENTRY(BS_OS_RESUME_CHECK, BS_ON_ENTRY, update_mrc_cache, NULL);
 #else
 BOOT_STATE_INIT_ENTRY(BS_DEV_ENUMERATE, BS_ON_EXIT, update_mrc_cache, NULL);
 #endif"
b97bef6b_2eec71a7,replace,1,duplicate the logic,calculat_dram_base(),10,7/12/2019 13:33,NULL,"If you add a parameter to calculat_dram_base() which is the size_t * to fill in then you don't have to duplicate the logic.

size_t chipset_mem_size;

calculate_dram_base(&chipset_mem_size);

return chipset_mem_size;

Then you aren't duplicating the logic as you are here."
ba15a1d1_1e1d6d66,insert,3,NULL,comment for documentation,7,7/19/2019 4:46,NULL,"Do you know of the other available layouts? If yes, could you list these in a comment for documentation?"
ba15a1d1_58dbfded,insert,3,NULL,#NAME,11,7/17/2019 8:13,NULL,#NAME?
ba3cc151_40b6ae3e,insert,3,NULL,separate file,10,7/12/2019 14:26,NULL,Should this live in a separate file?
ba3cc151_c68736d6,not_enough,0,NULL,NULL,7,7/19/2019 4:56,NULL,"oh, darn."
ba58174d_a999a7d4,delete,2,ggc,NULL,7,7/12/2019 13:13,NULL,ggc ?
ba63e191_05a0c5f3,insert,3,NULL,reserve the whole range,11,7/19/2019 5:00,NULL,Just reserve the whole range at once.
ba63e191_25f149ce,insert,3,NULL,separate patch,10,7/18/2019 9:24,NULL,Please make it a separate patch.
ba63e191_68ce3885,replace,1,coalesce these writes,documentation,11,7/24/2019 14:36,NULL,"I wouldn't coalesce these writes as that may have been a required sequencing. And looking at the BIOS doc it has these steps listed separately. That may just be a documentation thing, but I wouldn't mess with something that has worked up until now."
